DepMap_ID,stripped_cell_line_name,CCLE_Name,Alias,COSMICID,sex,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity,RRID,sample_collection_site,primary_or_metastasis,primary_disease,Subtype,age,Sanger_Model_ID,depmap_public_comments,lineage,lineage_subtype,lineage_sub_subtype,lineage_molecular_subtype
ACH-000466,SNU216,SNU216_STOMACH,,,Female,KCLB,2.0,-2.6692099,Adherent,RPMI + 10% FBS,26.7,CVCL_3946,lymph_node,Metastasis,Gastric Cancer,"Adenocarcinoma, tubular",46,,,gastric,gastric_adenocarcinoma,tubular,
ACH-000467,HCC56,HCC56_LARGE_INTESTINE,,1290907.0,Unknown,HSRRB,3.0,-3.8193187000000006,Adherent,MEM + 10% FBS,28.1,CVCL_2917,large_intestine,,Colon/Colorectal Cancer,Adenocarcinoma,,SIDM00597,,colorectal,colorectal_adenocarcinoma,,
ACH-000468,PK45H,PK45H_PANCREAS,,,Unknown,RIKEN,3.0,-3.5178667000000003,Adherent,RPMI + 10% FBS,15.9,CVCL_6748,pancreas,Primary,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",,,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000469,YH13,YH13_CENTRAL_NERVOUS_SYSTEM,,909905.0,Male,HSRRB,2.0,-4.8024642,Adherent,MEM + 20% FBS,48.2,CVCL_1795,central_nervous_system,Primary,Brain Cancer,Glioblastoma,40,SIDM00316,,central_nervous_system,glioma,glioblastoma,
ACH-000470,SW1463,SW1463_LARGE_INTESTINE,,909748.0,Female,ATCC,3.0,-3.5201402,Adherent,RPMI + 10% FBS,21.4,CVCL_1718,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,66,SIDM00834,,colorectal,colorectal_adenocarcinoma,,
ACH-000471,LI7,LI7_LIVER,,,Male,RIKEN,2.0,-5.531055599999999,Adherent,RPMI + 10% FBS,6.9,CVCL_3840,liver,,Liver Cancer,,45,,,liver,,,
ACH-000472,HSC2,HSC2_UPPER_AERODIGESTIVE_TRACT,,753562.0,Male,HSRRB,2.0,-5.380783999999999,Adherent,MEM + 10% FBS,17.1,CVCL_1287,upper_aerodigestive_tract,Metastasis,Head and Neck Cancer,Squamous Cell Carcinoma,69,SIDM00590,,upper_aerodigestive,upper_aerodigestive_squamous,,
ACH-000473,RT112,RT112_URINARY_TRACT,,909704.0,Female,DSMZ,2.0,-3.0251763,Adherent,RPMI + 10% FBS,32.2,CVCL_1670,urinary_tract,Primary,Bladder Cancer,Transitional Cell Carcinoma,,SIDM00402,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
ACH-000475,HUH1,HUH1_LIVER,,1298146.0,Male,HSRRB,2.0,-5.5808877,Adherent,DMEM + 10% FBS,3.9,CVCL_2956,liver,Primary,Liver Cancer,"Hepatocellular Carcinoma, HBs-antigen carrier",53,SIDM00586,,liver,hepatocellular_carcinoma,hbs_antigen_carrier,
ACH-000476,JHH4,JHH4_LIVER,,1240158.0,Male,HSRRB,2.0,-3.6091894,Adherent,MEM + 10% FBS,45.6,CVCL_2787,liver,Primary,Liver Cancer,Hepatocellular Carcinoma,51,SIDM00616,,liver,hepatocellular_carcinoma,,
ACH-000477,MALME3M,MALME3M_SKIN,,,Male,ATCC,2.0,-3.5330781000000004,Adherent,RPMI + 10% FBS,53.4,CVCL_1438,lung,Metastasis,Skin Cancer,Melanoma,43,SIDM00011,,skin,melanoma,,
ACH-000478,SNU387,SNU387_LIVER,,909736.0,Female,ATCC,2.0,-3.9666202000000004,Adherent,RPMI + 10% FBS,6,CVCL_0250,liver,Primary,Liver Cancer,Hepatocellular Carcinoma,41,SIDM01180,,liver,hepatocellular_carcinoma,,
ACH-000479,KNS81,KNS81_CENTRAL_NERVOUS_SYSTEM,,,Male,HSRRB,0.0,-1.8542348000000002,Adherent,DMEM + 5% FBS,60,CVCL_2799,central_nervous_system,Primary,Brain Cancer,Glioblastoma,65,SIDM00605,,central_nervous_system,glioma,glioblastoma,
ACH-000480,HUH7,HUH7_LIVER,,907071.0,Male,HSRRB,2.0,-3.8684644,Adherent,DMEM + 10% FBS,47.9,CVCL_0336,liver,Primary,Liver Cancer,Hepatocellular Carcinoma,57,SIDM00585,,liver,hepatocellular_carcinoma,,
ACH-000481,NCIH2170,NCIH2170_LUNG,,687815.0,Male,ATCC,3.0,-3.4661513999999998,Adherent,RPMI + 10% FBS,14.4,CVCL_1535,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,SIDM00716,,lung,NSCLC,NSCLC_squamous,
ACH-000482,RERFLCKJ,RERFLCKJ_LUNG,,1298537.0,Male,HSRRB,,,,,,CVCL_1654,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",78,SIDM00356,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000483,SNU182,SNU182_LIVER,,1240216.0,Male,ATCC,2.0,-3.7145492999999994,Adherent,RPMI + 10% FBS,36.6,CVCL_0090,liver,Primary,Liver Cancer,Hepatocellular Carcinoma,24,SIDM01151,,liver,hepatocellular_carcinoma,,
ACH-000484,VMRCRCW,VMRCRCW_KIDNEY,,1240224.0,Male,RIKEN,1.0,-3.2887484,Adherent,MEM + 10% FBS,8.7,CVCL_1790,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,,SIDM00318,,kidney,renal_cell_carcinoma,,
ACH-000485,GSU,GSU_STOMACH,,,Male,RIKEN,2.0,-3.3732358999999996,Mixed adherent and suspension,RPMI + 10% FBS,15.3,CVCL_8877,ascites,Metastasis,Gastric Cancer,Adenocarcinoma,37,,,gastric,gastric_adenocarcinoma,,
ACH-000486,KU1919,KU1919_URINARY_TRACT,,907312.0,Male,DSMZ,2.0,-4.25624,Adherent,RPMI + 10% heat inactivated FBS,33.3,CVCL_1344,urinary_tract,,Bladder Cancer,Transitional Cell Carcinoma,76,SIDM01033,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
ACH-000487,F36P,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,DSMZ,2.0,-4.3182238,Suspension,RPMI + 20% FBS + 10ng/ml GM-CSF,17.7,CVCL_2037,pleural_effusion,Metastasis,Leukemia,"Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)",68,,,blood,AML,M6,
ACH-000488,TE11,TE11_OESOPHAGUS,,946354.0,Male,RIKEN,2.0,-4.8594405,Adherent,RPMI + 10% FBS,5.1,CVCL_1761,oesophagus,Primary,Esophageal Cancer,Squamous Cell Carcinoma,58,SIDM00348,,esophagus,esophagus_squamous,,
ACH-000489,SW1116,SW1116_LARGE_INTESTINE,,909746.0,Male,ATCC,,,,,,CVCL_0544,Colon,Primary,Colon/Colorectal Cancer,Adenocarcinoma,73,SIDM00835,,colorectal,colorectal_adenocarcinoma,,
ACH-000490,SF767,SF767_CENTRAL_NERVOUS_SYSTEM,,,Female,Academic lab,2.0,-5.096891,Adherent,DMEM + 10% FBS,8.2,CVCL_6950,stomach,Metastasis,Brain Cancer,Astrocytoma,,SIDM00626,,central_nervous_system,glioma,astrocytoma,
ACH-000491,NCIH716,NCIH716_LARGE_INTESTINE,,908458.0,Male,ATCC,3.0,-2.708091,Mixed adherent and suspension,RPMI + 10% FBS,8,CVCL_1581,ascites,Metastasis,Colon/Colorectal Cancer,Adenocarcinoma,33,SIDM00779,,colorectal,colorectal_adenocarcinoma,,
ACH-000492,MUTZ5,MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,DSMZ,,,,,,CVCL_1873,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",26,,,blood,ALL,b_cell,
ACH-000493,SNU423,SNU423_LIVER,,909737.0,Male,ATCC,1.0,-3.240855,Adherent,RPMI + 10% FBS,16.7,CVCL_0366,liver,Primary,Liver Cancer,Hepatocellular Carcinoma,40,SIDM01199,,liver,hepatocellular_carcinoma,,
ACH-000494,OELE,OELE_OVARY,OEL(E),,Unknown,Academic lab,,,,,,CVCL_IW56,ovary,,Engineered,,,,,engineered_ovary,,,
ACH-000495,TUHR4TKB,TUHR4TKB_KIDNEY,,,Male,RIKEN,1.0,-3.3984019,Adherent,DMEM + 10% FBS,22.8,CVCL_5957,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,60,,,kidney,renal_cell_carcinoma,,
ACH-000496,NCIH1792,NCIH1792_LUNG,,724868.0,Male,ATCC,4.0,-4.2674532,Adherent,RPMI + 10% FBS,14.3,CVCL_1495,pleural_effusion,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",50,SIDM00771,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000498,KO52,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330932.0,Male,HSRRB,1.0,-1.0510701999999998,Suspension,AlphaMEM + 10% heat inactivated FBS,0.4,CVCL_1321,bone_marrow,,Leukemia,"Acute Myelogenous Leukemia (AML), M2 (Myeloblastic)",46,SIDM00018,,blood,AML,M2,
ACH-000499,EW8,EW8_BONE,,,Male,Academic lab,2.0,-2.8727311,Adherent,DMEM + 10% FBS + 2mM L-glutamine,43.2,CVCL_V618,bone,,Bone Cancer,Ewings Sarcoma,,,,bone,Ewing_sarcoma,,EWS_FLI
ACH-000500,SNU46,SNU46_UPPER_AERODIGESTIVE_TRACT,,,Male,KCLB,2.0,-1.4079743,Adherent,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,49.7,CVCL_5063,upper_aerodigestive_tract,,Head and Neck Cancer,"Squamous Cell Carcinoma, laryngeal",66,,,upper_aerodigestive,upper_aerodigestive_squamous,laryngeal,
ACH-000501,LS123,LS123_LARGE_INTESTINE,,907792.0,Female,ATCC,,,,,,CVCL_1383,Colon,Primary,Colon/Colorectal Cancer,Adenocarcinoma,65,SIDM00776,,colorectal,colorectal_adenocarcinoma,,
ACH-000502,TCCPAN2,TCCPAN2_PANCREAS,,,Female,HSRRB,3.0,-4.7330099,Adherent,RPMI + 10% FBS,16.3,CVCL_3178,ascites,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",68,,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000503,BICR16,BICR16_UPPER_AERODIGESTIVE_TRACT,,,Male,ECACC,2.0,-2.4568332,Adherent,DMEM + 10% FBS,26.3,CVCL_2308,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Squamous Cell Carcinoma, oral",,,,upper_aerodigestive,upper_aerodigestive_squamous,oral,
ACH-000504,SNB75,SNB75_CENTRAL_NERVOUS_SYSTEM,,905982.0,Female,Academic lab,2.0,-3.7586565000000003,Adherent,RPMI + 5% FBS,32.3,CVCL_1706,central_nervous_system,Primary,Brain Cancer,Glioma,,SIDM00095,,central_nervous_system,glioma,,
ACH-000505,RKN,RKN_SOFT_TISSUE,,1298539.0,Female,HSRRB,2.0,-5.0178376,Adherent,F12 + 10% FBS,17.8,CVCL_3156,ovary,Primary,Sarcoma,Leiomyosarcoma,45,SIDM00353,,soft_tissue,leiomyosarcoma,,
ACH-000506,NCIH146,NCIH146_LUNG,,910899.0,Male,ATCC,,,,,,CVCL_1473,bone_marrow,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),59,SIDM00698,,lung,SCLC,,
ACH-000507,KE39,KE39_STOMACH,,,Male,RIKEN,2.0,-4.1840251,Adherent,RPMI + 10% FBS,30,CVCL_3385,lymph_node,Metastasis,Gastric Cancer,Adenocarcinoma,77,,,gastric,gastric_adenocarcinoma,,
ACH-000508,CORL88,CORL88_LUNG,,906808.0,Male,ECACC,,,,,,CVCL_1141,pleural_effusion,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),55,SIDM00506,,lung,SCLC,,
ACH-000509,HUT78,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,ATCC,,,,,,CVCL_0337,haematopoietic_and_lymphoid_tissue,,Lymphoma,"T-cell, Non-Hodgkins, Cutaneous",53,SIDM00851,,lymphocyte,non_hodgkin_lymphoma,t_cell_cutaneous,
ACH-000510,NCIH1299,NCIH1299_LUNG,,724831.0,Male,ATCC,2.0,-5.2073147,Adherent,RPMI + 10% FBS,35.2,CVCL_0060,lymph_node,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",43,SIDM00649,,lung,NSCLC,NSCLC_large_cell,
ACH-000511,CALU1,CALU1_LUNG,,,Male,ATCC,2.0,-4.923114099999999,Adherent,McCoy's 5A + 10% FBS,21.3,CVCL_0608,pleura,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",47,,,lung,NSCLC,NSCLC_squamous,
ACH-000512,INA6,INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,INA-6,,Male,Academic lab,1.0,-2.1845574,Suspension,RPMI + 20% FBS + 5ng/ml IL-6,1.5,CVCL_5209,pleural_effusion,,Myeloma,Multiple Myeloma,,,,plasma_cell,multiple_myeloma,,
ACH-000513,SNU1272,SNU1272_KIDNEY,,,Female,KCLB,,,,,,CVCL_8788,kidney,,Kidney Cancer,"Renal Carcinoma, clear cell",63,,,kidney,renal_cell_carcinoma,clear_cell,
ACH-000514,NCIH1092,NCIH1092_LUNG,,687997.0,Male,ATCC,2.0,-3.5297163,Suspension,RPMI + 5% FBS + 2mM L-glutamine + 5ml Insulin-Transferrin-Selenium + 10nM Hydrocortisone + 10nM Beta estradiol,31.3,CVCL_1454,bone_marrow,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),67,SIDM00653,,lung,SCLC,,
ACH-000515,HCC33,HCC33_LUNG,,1303901.0,Male,DSMZ,,,,,,CVCL_2058,pleural_effusion,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),52,SIDM01071,,lung,SCLC,,
ACH-000516,CAL78,CAL78_BONE,,1290765.0,Male,DSMZ,2.0,-5.5663695,Adherent,RPMI + 20% FBS,33.4,CVCL_1809,soft_tissue,,Bone Cancer,Chondrosarcoma,76,SIDM00929,,bone,chondrosarcoma,,
ACH-000517,SNU410,SNU410_PANCREAS,,,Male,KCLB,3.0,-5.734031400000001,Adherent,RPMI + 10% FBS,18.6,CVCL_5059,liver,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",53,,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000518,CAL33,CAL33_UPPER_AERODIGESTIVE_TRACT,,753541.0,Male,DSMZ,2.0,-3.4654601,,DMEM + 10% FBS,14.3,CVCL_1108,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Squamous Cell Carcinoma, oral",69,SIDM00942,,upper_aerodigestive,upper_aerodigestive_squamous,oral,
ACH-000519,PEER,PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Female,HSRRB,,,,,,CVCL_1913,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",4,SIDM00991,,blood,ALL,t_cell,
ACH-000520,59M,59M_OVARY,,,Female,ECACC,2.0,-3.6599725,Adherent,DMEM + 10% FBS + 2mM Glutamine + Sodium pyruvate + Insulin-Transferrin-Selenium,5.7,CVCL_2291,ascites,Metastasis,Ovarian Cancer,"Adenocarcinoma, high grade serous",,,,ovary,ovary_adenocarcinoma,high_grade_serous,
ACH-000521,NCIH2030,NCIH2030_LUNG,,722045.0,Male,ATCC,3.0,-3.0266177000000005,Adherent,RPMI + 10% FBS,14.2,CVCL_1517,lymph_node,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,SIDM00715,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000522,UMUC3,UMUC3_URINARY_TRACT,,724838.0,Male,ATCC,2.0,-5.1298623,Adherent,MEM + 10% FBS,11.7,CVCL_1783,urinary_tract,Primary,Bladder Cancer,Transitional Cell Carcinoma,,SIDM01182,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
ACH-000523,NCIH1184,NCIH1184_LUNG,H1184,,Male,ATCC,,,,,,CVCL_1458,lymph_node,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),42,,,lung,SCLC,,
ACH-000524,KURAMOCHI,KURAMOCHI_OVARY,,909975.0,Female,HSRRB,3.0,-5.8551497,Adherent,RPMI + 10% FBS,47.9,CVCL_1345,ascites,Metastasis,Ovarian Cancer,"Adenocarcinoma, high grade serous",,SIDM00554,,ovary,ovary_adenocarcinoma,high_grade_serous,
ACH-000525,NCIH2171,NCIH2171_LUNG,H2171,688015.0,Male,ATCC,,,,,,CVCL_1536,pleural_effusion,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),50,SIDM00733,,lung,SCLC,,
ACH-000526,HS821T,HS821T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0932,fibroblast,Primary,Fibroblast,Bone,31,,,fibroblast,fibroblast_bone,,
ACH-000527,OVISE,OVISE_OVARY,,1240198.0,Female,HSRRB,3.0,-5.8047723,Adherent,RPMI + 10% FBS,31.8,CVCL_3116,bone,Metastasis,Ovarian Cancer,"Adenocarcinoma, clear cell",40,SIDM00564,,ovary,ovary_adenocarcinoma,clear_cell,
ACH-000528,ABC1,ABC1_LUNG,,906791.0,Male,HSRRB,3.0,-5.6365667,Adherent,MEM + 10% FBS,22.5,CVCL_1066,pleural_effusion,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",47,SIDM00494,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000529,T173,T173_FIBROBLAST,,,Unknown,ATCC,,,,,,CVCL_3605,fibroblast,,Fibroblast,Bone,,,,fibroblast,fibroblast_bone,,
ACH-000530,DMS114,DMS114_LUNG,,687983.0,Male,ATCC,,,,,,CVCL_1174,lung,Primary,Lung Cancer,Small Cell Lung Cancer (SCLC),68,SIDM00865,,lung,SCLC,,
ACH-000531,RS5,RS5_FIBROBLAST,,,Male,DSMZ,,,,,,CVCL_2182,fibroblast,,Fibroblast,Lung,78,,,fibroblast,fibroblast_lung,,
ACH-000532,SNU61,SNU61_LARGE_INTESTINE,,1660035.0,Male,KCLB,,,,,,CVCL_5078,liver,Metastasis,Colon/Colorectal Cancer,Adenocarcinoma,48,SIDM00194,,colorectal,colorectal_adenocarcinoma,,
ACH-000533,NCIH2004RT,NCIH2004RT_SOFT_TISSUE,,,Unknown,Academic lab,1.0,-3.3290537000000002,Adherent,RPMI + 10% FBS,60.1,CVCL_WS70,soft_tissue,,Rhabdoid,Malignant Rhabdoid Tumor,,,,soft_tissue,malignant_rhabdoid_tumor,,
ACH-000534,WSUDLCL2,WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1331050.0,Male,DSMZ,,,,,,CVCL_1902,pleural_effusion,Metastasis,Lymphoma,Diffuse Large B-cell Lymphoma (DLBCL),41,SIDM00413,,lymphocyte,non_hodgkin_lymphoma,DLBCL,
ACH-000535,BXPC3,BXPC3_PANCREAS,,906693.0,Female,ATCC,2.0,-4.1994371,Adherent,RPMI + 10% FBS,18.4,CVCL_0186,pancreas,Primary,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",61,SIDM00132,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000536,BT20,BT20_BREAST,,906801.0,Female,ATCC,,,,,,CVCL_0178,breast,Primary,Breast Cancer,Breast Ductal Carcinoma,74,SIDM00893,,breast,breast_ductal_carcinoma,ERneg_HER2neg,basal_A
ACH-000537,SNU761,SNU761_LIVER,,,Male,KCLB,1.0,-5.2525045,Adherent,RPMI + 10% FBS,10.9,CVCL_5089,liver,,Liver Cancer,Hepatocellular Carcinoma,49,,,liver,hepatocellular_carcinoma,,
ACH-000538,HUTU80,HUTU80_SMALL_INTESTINE,,907073.0,Male,ATCC,0.0,-1.5910473,Adherent,MEM + 10% FBS,40,CVCL_1301,small_intestine,Primary,Gastric Cancer,Duodenal Adenocarcinoma,53,SIDM00694,,gastric,duodenal_adenocarcinoma,,
ACH-000539,HS618T,HS618T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0827,fibroblast,Primary,Fibroblast,Lung,60,,,fibroblast,fibroblast_lung,,
ACH-000540,HS606T,HS606T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0819,fibroblast,,Fibroblast,Breast,44,,,fibroblast,fibroblast_breast,,
ACH-000541,KMS34,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Female,HSRRB,1.0,-2.1552463,Suspension,RPMI + 10% FBS,2.6,CVCL_2996,pleural_effusion,Primary,Myeloma,Multiple Myeloma,60,,,plasma_cell,multiple_myeloma,,
ACH-000542,HEYA8,HEYA8_OVARY,,,Female,Academic lab,3.0,-3.5153038,Adherent,RPMI + 10% FBS,7.1,CVCL_8878,ascites,Metastasis,Ovarian Cancer,"Adenocarcinoma, low grade serous",,SIDM01215,,ovary,ovary_adenocarcinoma,low_grade_serous,
ACH-000543,SNU489,SNU489_CENTRAL_NERVOUS_SYSTEM,,,Male,KCLB,,,,,,CVCL_5069,central_nervous_system,,Brain Cancer,Glioblastoma,54,,,central_nervous_system,glioma,glioblastoma,
ACH-000544,OE21,OE21_OESOPHAGUS,,1298359.0,Male,HPACC,2.0,-3.9932802000000005,Adherent,RPMI + 10% FBS,15.4,CVCL_2661,oesophagus,Primary,Esophageal Cancer,Squamous Cell Carcinoma,74,SIDM00478,,esophagus,esophagus_squamous,,
ACH-000545,VMCUB1,VMCUB1_URINARY_TRACT,,909780.0,Male,DSMZ,2.0,-3.9779758000000003,Adherent,DMEM + 10% FBS,32.8,CVCL_1786,urinary_tract,Primary,Bladder Cancer,Transitional Cell Carcinoma,,SIDM00414,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
ACH-000546,HSC4,HSC4_UPPER_AERODIGESTIVE_TRACT,,907062.0,Male,HSRRB,,,,,,CVCL_1289,upper_aerodigestive_tract,Metastasis,Head and Neck Cancer,Squamous Cell Carcinoma,64,SIDM00588,,upper_aerodigestive,upper_aerodigestive_squamous,,
ACH-000547,HT1197,HT1197_URINARY_TRACT,,907065.0,Male,ATCC,2.0,-2.8682651000000003,Adherent,MEM + 10% FBS,28,CVCL_1291,urinary_tract,Primary,Bladder Cancer,Carcinoma,44,SIDM00676,,urinary_tract,bladder_carcinoma,,
ACH-000548,BHY,BHY_UPPER_AERODIGESTIVE_TRACT,,753535.0,Male,DSMZ,2.0,-3.9239631,Adherent,DMEM + 10% FBS,8.8,CVCL_1086,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Squamous Cell Carcinoma, oral",52,SIDM00986,,upper_aerodigestive,upper_aerodigestive_squamous,oral,
ACH-000549,SNU1076,SNU1076_UPPER_AERODIGESTIVE_TRACT,,,Male,KCLB,2.0,-3.2217943,,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,15,CVCL_5006,upper_aerodigestive_tract,,Head and Neck Cancer,"Squamous Cell Carcinoma, laryngeal",60,SIDM00168,,upper_aerodigestive,upper_aerodigestive_squamous,laryngeal,
ACH-000550,IGR39,IGR39_SKIN,,,Male,DSMZ,2.0,-4.4538725,Adherent,DMEM + 15% FBS,28.9,CVCL_2076,skin,Primary,Skin Cancer,Melanoma,26,SIDM01065,,skin,melanoma,,
ACH-000551,K562,K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,905940.0,Female,ATCC,2.0,-3.2087066,Suspension,IMDM + 10% FBS,53.2,CVCL_0004,pleural_effusion,Metastasis,Leukemia,"Chronic Myelogenous Leukemia (CML), blast crisis",53,SIDM00791,,blood,CML,blast_crisis,
ACH-000552,HT29,HT29_LARGE_INTESTINE,,905939.0,Female,ATCC,2.0,-4.4477575,Adherent,McCoy's 5A + 10% FBS,14.8,CVCL_0320,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,44,SIDM00136,,colorectal,colorectal_adenocarcinoma,,
ACH-000553,SQ1,SQ1_LUNG,,,Male,RIKEN,,,,,,CVCL_4900,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,,,lung,NSCLC,NSCLC_squamous,
ACH-000554,UACC893,UACC893_BREAST,,909778.0,Female,ATCC,,,,,,CVCL_1782,breast,Primary,Breast Cancer,Breast Ductal Carcinoma,57,SIDM01186,,breast,breast_ductal_carcinoma,ERneg_HER2pos,HER2_amp
ACH-000555,A498,A498_KIDNEY,,905948.0,Male,ATCC,,,,,,CVCL_1056,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,52,SIDM00124,,kidney,renal_cell_carcinoma,,
ACH-000556,SIHA,SIHA_CERVIX,,930297.0,Female,ATCC,2.0,-4.0337559,Adherent,MEM + 10% FBS,9.5,CVCL_0032,cervix,,Cervical Cancer,Carcinoma,,SIDM01093,,cervix,cervical_carcinoma,,
ACH-000557,AML193,AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Female,ATCC,2.0,-2.6428428,Suspension,IMDM + 5% FBS + 10ug/ml Insulin + 5ug/ml Transferrin + 2ng/ml GM-CSF,9.5,CVCL_1071,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",13,,,blood,AML,M5,
ACH-000558,A172,A172_CENTRAL_NERVOUS_SYSTEM,,687563.0,Male,ATCC,,,,,,CVCL_0131,central_nervous_system,Primary,Brain Cancer,Glioblastoma,53,SIDM00799,,central_nervous_system,glioma,glioblastoma,
ACH-000559,NCIH1836,NCIH1836_LUNG,,1240182.0,Male,ATCC,,,,,,CVCL_1498,lung,Primary,Lung Cancer,Small Cell Lung Cancer (SCLC),52,SIDM00770,,lung,SCLC,,
ACH-000560,ECC10,ECC10_STOMACH,,906848.0,Male,RIKEN,,,,,,CVCL_1188,liver,,Gastric Cancer,Small Cell Carcinoma,,SIDM00280,,gastric,gastric_small_cell,,
ACH-000561,TDOTT,TT_OESOPHAGUS,,1299064.0,Male,HSRRB,,,,,,CVCL_3174,bone,Metastasis,Esophageal Cancer,Squamous Cell Carcinoma,,SIDM00322,,esophagus,esophagus_squamous,,
ACH-000562,HCC78,HCC78_LUNG,,1290908.0,Male,DSMZ,,,,,,CVCL_2061,pleural_effusion,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",65,SIDM01068,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000563,EBC1,EBC1_LUNG,,753554.0,Male,RIKEN,2.0,-2.4905034,Adherent,MEM + 10% FBS,23.7,CVCL_2891,skin,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",69,SIDM00486,,lung,NSCLC,NSCLC_squamous,
ACH-000564,KHM1B,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,HSRRB,,,,,,CVCL_2972,pleural_effusion,Primary,Myeloma,Multiple Myeloma,53,,,plasma_cell,multiple_myeloma,,
ACH-000565,RCM1,RCM1_LARGE_INTESTINE,,909263.0,Female,HSRRB,0.0,-2.3804943,Adherent,RPMI:F12 (1:1) + 20% FBS,20.9,CVCL_1648,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,73,SIDM00359,,colorectal,colorectal_adenocarcinoma,,
ACH-000566,SW1710,SW1710_URINARY_TRACT,,909749.0,Female,DSMZ,,,,,,CVCL_1721,urinary_tract,Primary,Bladder Cancer,Transitional Cell Carcinoma,84,SIDM00420,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
